city,max-bedroom,min-bathroom,max-bathroom,min-carpet-area,max-carpet-area,min-total-area,max-total-area,property-type,facing,overlooking,parking,balcony,min-price,max-price,Furniture,Land Deed,Registry
Faridabad,5,2,2,956,2920,1066,3719,Apartment,North,Park,Yes,Yes,8196926,37154589,No,Yes,Registered
Faridabad,1,4,5,764,1817,1068,3996,Independent House,Southeast,Main Road,Yes,No,3172078,44556684,Yes,Yes,Registered
Noida,1,3,3,813,2093,1994,2010,Independent House,Northwest,Pool,No,No,2955972,36445381,Yes,Yes,Registered
Ghaziabad,5,3,4,1266,2791,1928,2852,Independent House,Southwest,Garden,No,No,7088455,43557457,Yes,Yes,Registered
Faridabad,1,3,5,1250,1746,1290,2877,Villa,Southeast,Garden,Yes,Yes,7745954,34077604,Yes,Yes,Not Registered
Ghaziabad,4,1,5,892,1521,1026,3193,Studio,Northwest,Park,Yes,Yes,9090872,23054313,No,Yes,Registered
Noida,5,2,4,1288,2467,1756,3360,Independent House,Northwest,Park,No,Yes,7685121,38688665,Yes,Yes,Not Registered
Faridabad,5,3,2,555,1725,1994,3634,Independent House,Southeast,Pool,No,No,3142970,19646653,No,Yes,Registered
Noida,2,1,5,1012,2350,1592,2307,Independent House,North,Park,No,No,5491642,17577033,Yes,Yes,Registered
Delhi,1,4,3,1106,2089,1366,3725,Apartment,Northwest,Pool,No,Yes,9930931,32279906,Yes,Yes,Registered
Noida,2,2,5,1147,2016,1429,2293,Studio,West,Park,No,Yes,7182299,37393156,Yes,Yes,Not Registered
Delhi,5,4,4,1062,1888,1213,2753,Apartment,West,Pool,No,Yes,6245975,38321658,No,Yes,Registered
Faridabad,1,1,4,814,2224,1694,2136,Apartment,East,Park,Yes,No,9908971,13289713,No,Yes,Registered
Ghaziabad,3,4,1,1023,2635,1704,3639,Studio,East,Pool,Yes,Yes,5585539,29769132,Yes,Yes,Registered
Noida,2,2,4,1018,1544,1063,3020,Villa,West,Park,No,No,2752688,21652662,Yes,Yes,Not Registered
Delhi,2,3,5,914,2701,1117,2252,Studio,West,Pool,Yes,Yes,7446350,46796295,No,Yes,Registered
Noida,2,4,2,1327,1779,1645,3025,Villa,Southwest,Main Road,No,No,8251072,47236924,Yes,Yes,Registered
Delhi,5,3,3,1037,1971,1565,2440,Apartment,West,Garden,No,No,9896302,41869968,Yes,Yes,Not Registered
Gurgaon,4,4,1,650,2433,1035,2343,Independent House,Southeast,Main Road,Yes,Yes,8244742,17275946,Yes,Yes,Registered
Noida,2,1,3,846,2012,1243,3064,Independent House,East,None,No,No,9066701,13645528,Yes,Yes,Registered
Delhi,4,2,3,853,2382,1391,3040,Apartment,Southwest,Main Road,No,Yes,4532796,17120568,Yes,Yes,Registered
Noida,3,2,4,697,2879,1703,2315,Villa,Northeast,None,Yes,No,4782780,38867127,Yes,Yes,Registered
Ghaziabad,2,2,4,1274,2006,1875,2983,Studio,South,Park,No,Yes,8341147,38773946,Yes,Yes,Registered
Noida,1,1,1,1271,2862,1034,2452,Apartment,West,Garden,Yes,No,9467415,36723150,Yes,Yes,Registered
Delhi,5,3,2,1337,2465,1800,3356,Villa,West,Park,No,No,9713601,18847918,No,Yes,Registered
Ghaziabad,3,2,4,692,1659,1820,2957,Independent House,West,Main Road,No,Yes,2968762,36858641,Yes,Yes,Registered
Ghaziabad,3,3,1,560,2520,1591,2115,Studio,East,Pool,No,No,5939813,33329047,Yes,Yes,Registered
Gurgaon,1,4,1,984,1863,1371,3140,Apartment,West,Pool,Yes,Yes,3745576,13804249,No,Yes,Registered
Ghaziabad,3,2,1,1215,1815,1461,3489,Apartment,Southwest,None,No,No,8112087,42251904,Yes,Yes,Registered
Noida,4,2,2,1079,2090,1460,3000,Villa,West,Garden,Yes,Yes,9535888,14257175,Yes,Yes,Registered
Faridabad,3,1,5,1348,2811,1404,2215,Apartment,South,Park,Yes,No,8993568,38422940,No,Yes,Registered
Noida,1,3,5,568,1502,1475,3633,Villa,North,Park,Yes,Yes,4506190,45620744,Yes,Yes,Registered
Faridabad,1,4,1,1222,2499,1835,3762,Studio,North,Pool,Yes,No,7750056,23244665,Yes,Yes,Registered
Gurgaon,4,4,2,620,2969,1059,3713,Independent House,Northwest,None,No,No,6936839,22371632,Yes,Yes,Registered
Gurgaon,3,4,1,1212,2147,1641,2640,Apartment,North,Park,No,No,4134468,23185211,No,Yes,Registered
Ghaziabad,1,3,4,893,1976,1501,3863,Villa,Southeast,Pool,No,No,7693130,28444809,No,Yes,Registered
Faridabad,5,1,5,1477,2734,1457,3996,Apartment,Northeast,Pool,No,Yes,3045153,47627562,Yes,Yes,Registered
Ghaziabad,3,3,3,1260,1747,1337,2925,Studio,South,None,Yes,No,8840615,43036153,No,Yes,Registered
Faridabad,5,4,4,1153,1578,1482,2287,Independent House,Northeast,Garden,No,Yes,4749129,27048048,Yes,Yes,Registered
Faridabad,2,2,2,1014,1510,1503,3000,Studio,South,None,No,Yes,6990073,19636240,Yes,Yes,Registered
Delhi,2,2,1,1175,1671,1192,3550,Independent House,Southwest,Garden,Yes,Yes,3802652,33095522,Yes,Yes,Registered
Ghaziabad,5,4,3,1157,2085,1501,3374,Villa,South,Pool,Yes,Yes,9214190,32409143,No,Yes,Registered
Noida,1,4,5,565,1563,1483,2294,Apartment,Northeast,None,Yes,Yes,9328838,46407160,No,Yes,Registered
Faridabad,1,4,3,860,2360,1126,2399,Independent House,North,None,No,No,5583650,19969105,No,Yes,Registered
Ghaziabad,5,1,3,840,2020,1203,2709,Villa,Northeast,None,Yes,Yes,9674293,20270703,Yes,Yes,Registered
Noida,4,4,3,957,2185,1334,2493,Studio,Northwest,None,No,Yes,9304649,23137712,Yes,Yes,Registered
Delhi,4,1,3,1120,1935,1380,3192,Apartment,Northwest,Main Road,No,Yes,6773347,13182618,Yes,Yes,Registered
Ghaziabad,4,3,1,539,2073,1566,3482,Villa,Southeast,Garden,No,No,5555631,39711645,No,Yes,Registered
Ghaziabad,5,3,5,1097,2868,1186,2640,Apartment,East,Garden,Yes,Yes,6971874,36454772,No,Yes,Not Registered
Gurgaon,4,3,3,832,2939,1797,2369,Villa,Southwest,None,No,Yes,9361325,38153967,Yes,Yes,Registered
Delhi,1,3,2,987,1780,1432,3704,Studio,East,Pool,No,Yes,3259657,41737627,Yes,Yes,Not Registered
Noida,4,2,3,1059,2626,1052,3394,Independent House,Northwest,Pool,No,Yes,3280486,26243442,Yes,Yes,Not Registered
Faridabad,5,4,1,736,2305,1379,3662,Villa,Northeast,None,No,No,7403737,29880956,Yes,Yes,Registered
Gurgaon,5,2,4,1316,2825,1707,3845,Studio,Northeast,Garden,Yes,Yes,4169729,40097852,Yes,Yes,Registered
Gurgaon,2,4,5,984,2888,1844,2383,Independent House,Southeast,Garden,Yes,No,6390610,16046915,Yes,Yes,Registered
Ghaziabad,4,1,4,1467,2219,1383,3830,Independent House,Southeast,Park,No,Yes,8002465,43537224,Yes,No,Registered
Delhi,2,4,1,824,1673,1455,3083,Independent House,Southwest,Main Road,Yes,Yes,2839308,24941862,Yes,Yes,Registered
Faridabad,3,4,3,943,2315,1145,2624,Independent House,Northeast,Pool,Yes,No,5281495,45677015,No,Yes,Registered
Gurgaon,5,2,2,993,1812,1831,2441,Independent House,Northwest,Pool,Yes,Yes,3183148,29044956,No,Yes,Not Registered
Gurgaon,1,4,1,1403,2892,1584,3466,Apartment,North,Main Road,No,Yes,7803434,31538324,Yes,Yes,Not Registered
Faridabad,2,1,3,547,1670,1264,3549,Independent House,South,None,Yes,Yes,8346642,14040122,Yes,Yes,Registered
Delhi,4,3,2,745,2842,1892,3857,Villa,Southwest,None,Yes,No,6950124,28935202,Yes,Yes,Registered
Delhi,1,2,4,1233,1702,1305,3868,Studio,Northwest,Garden,No,Yes,5471230,39780989,No,Yes,Registered
Noida,2,4,3,836,2496,1825,3455,Apartment,Southwest,None,Yes,No,3594880,37358959,Yes,Yes,Registered
Gurgaon,4,4,5,1417,2585,1519,2616,Studio,Southeast,Pool,No,No,4214874,27033221,Yes,Yes,Registered
Ghaziabad,4,3,2,1110,2349,1860,3782,Independent House,Southwest,Garden,No,Yes,9376427,20991166,No,Yes,Registered
Faridabad,5,4,2,673,2299,1281,3466,Studio,Southwest,Main Road,No,No,8460158,22366698,No,Yes,Not Registered
Delhi,4,2,3,970,2706,1051,2210,Villa,East,Park,No,No,8138959,29571834,No,Yes,Registered
Ghaziabad,3,4,2,694,2059,1860,2271,Apartment,North,Garden,Yes,Yes,3151805,44432980,No,Yes,Registered
Gurgaon,5,2,1,553,1574,1457,3198,Independent House,East,None,Yes,No,9252133,32511818,Yes,Yes,Registered
Noida,3,3,1,971,2978,1435,2910,Villa,North,Main Road,No,No,7415472,12599296,No,Yes,Registered
Faridabad,4,4,3,1366,2586,1745,3908,Villa,Southeast,Pool,No,Yes,5868527,45579360,Yes,Yes,Registered
Delhi,1,1,2,810,2043,1510,3584,Studio,North,Garden,No,Yes,6239159,22152140,Yes,Yes,Registered
Ghaziabad,4,1,3,733,1680,1451,2862,Apartment,Southeast,Main Road,Yes,Yes,2981608,45842913,No,Yes,Registered
Faridabad,1,1,5,845,1687,1410,3436,Villa,West,None,Yes,Yes,4325182,21875256,Yes,Yes,Registered
Gurgaon,5,3,2,533,2857,1891,3938,Apartment,North,Garden,Yes,No,7388185,20404142,Yes,Yes,Registered
Gurgaon,2,4,3,720,1816,1646,2931,Apartment,West,None,Yes,No,9763077,29071513,No,Yes,Registered
Gurgaon,3,4,3,1487,2222,1755,2635,Apartment,Northwest,Main Road,Yes,Yes,7737469,12263775,Yes,Yes,Registered
Noida,5,2,2,821,2648,1325,3549,Apartment,South,Garden,Yes,Yes,5332771,34560875,Yes,Yes,Registered
Ghaziabad,3,2,5,982,1635,1755,2104,Independent House,Southeast,Main Road,No,Yes,7056415,31600848,No,Yes,Registered
Gurgaon,2,1,5,1215,2742,1439,2248,Studio,Northwest,Main Road,No,No,6110855,30296396,Yes,Yes,Registered
Faridabad,4,1,1,1173,2018,1102,3478,Independent House,Southwest,Garden,Yes,Yes,6588231,49135236,Yes,Yes,Registered
Faridabad,1,1,1,1332,2895,1507,2022,Apartment,Northeast,None,No,No,3572745,34109294,Yes,Yes,Not Registered
Ghaziabad,3,3,2,626,1555,1446,3560,Studio,North,Garden,Yes,Yes,4155760,14430456,Yes,Yes,Registered
Gurgaon,5,2,2,1324,2380,1464,2365,Studio,Southwest,Garden,No,Yes,5424611,26807159,No,Yes,Registered
Ghaziabad,5,3,5,1423,2614,1799,2860,Independent House,South,None,No,Yes,2078312,48102588,Yes,Yes,Not Registered
Ghaziabad,3,3,1,549,1525,1393,3062,Independent House,Northeast,None,Yes,No,9245477,31861382,No,Yes,Registered
Ghaziabad,2,3,4,792,1614,1690,3836,Studio,Northeast,Park,No,Yes,7313804,22848029,No,Yes,Registered
Ghaziabad,5,4,5,573,2675,1313,2335,Villa,Northwest,Park,Yes,No,8562998,24012215,No,Yes,Registered
Noida,1,1,1,604,1884,1764,2000,Studio,South,Garden,No,Yes,6928645,24749609,Yes,Yes,Not Registered
Faridabad,4,1,2,617,2704,1303,3798,Independent House,Northeast,Park,No,No,9458144,41785399,Yes,Yes,Registered
Delhi,4,3,3,806,2817,1967,2743,Independent House,Northwest,Main Road,No,No,2358718,48232471,Yes,Yes,Registered
Delhi,1,4,4,853,2428,1570,3359,Apartment,Southeast,Pool,No,No,3638568,18126983,Yes,Yes,Registered
Gurgaon,1,4,3,1381,1668,1053,2370,Studio,Northwest,Main Road,No,Yes,5338407,27897981,Yes,Yes,Registered
Noida,3,4,1,1131,2131,1091,3667,Studio,North,Main Road,No,No,6655375,49268925,No,Yes,Registered
Ghaziabad,1,1,5,782,2438,1243,2222,Apartment,East,Garden,Yes,No,7267788,42367227,Yes,Yes,Not Registered
Gurgaon,5,4,4,864,2489,1583,2274,Apartment,Northeast,Pool,Yes,Yes,8751156,37496880,Yes,Yes,Registered
Faridabad,3,3,1,1232,2328,1955,2036,Apartment,Northeast,Main Road,No,Yes,6798846,28222719,Yes,Yes,Registered
Faridabad,4,1,2,1114,2292,1619,3682,Apartment,West,Pool,No,No,2926824,41397977,Yes,Yes,Registered
Noida,4,1,2,971,2229,1610,2657,Apartment,Northwest,Pool,No,No,9439530,18885365,No,Yes,Registered
Ghaziabad,5,3,2,1387,2342,1817,2556,Villa,Southwest,Main Road,Yes,No,3608367,31568489,Yes,Yes,Registered
Noida,3,4,3,1041,1791,1490,2114,Apartment,Northeast,Pool,No,Yes,5728203,35406507,Yes,Yes,Registered
Ghaziabad,4,4,5,1376,2240,1731,2873,Villa,Northeast,Park,No,No,8424649,15583435,No,Yes,Registered
Ghaziabad,4,4,1,1352,2374,1146,2238,Villa,Northeast,Park,No,No,9833355,42591533,Yes,Yes,Registered
Gurgaon,3,2,1,1058,2838,1606,3984,Studio,Southwest,Main Road,No,No,7966168,34101007,No,Yes,Registered
Delhi,3,1,2,1432,1698,1487,2182,Apartment,Northeast,Main Road,No,Yes,8120463,44900532,Yes,Yes,Registered
Ghaziabad,1,3,2,750,1598,1916,2638,Villa,North,None,Yes,Yes,8437377,31829753,Yes,Yes,Registered
Noida,3,3,4,1013,2082,1975,3747,Apartment,West,None,No,Yes,8349423,25347246,No,Yes,Registered
Gurgaon,1,1,2,1232,1626,1164,2213,Studio,Northeast,Pool,Yes,No,5893474,35157573,Yes,Yes,Registered
Gurgaon,2,4,4,887,2796,1807,2649,Studio,West,Park,Yes,No,8605227,26433291,Yes,Yes,Registered
Gurgaon,1,2,3,1409,1623,1164,3271,Villa,South,None,No,No,7914860,14455812,Yes,Yes,Not Registered
Gurgaon,3,2,4,948,2438,1587,2760,Apartment,East,Park,No,No,6674347,17556973,Yes,Yes,Registered
Faridabad,3,1,1,1281,1940,1545,2310,Independent House,Northwest,None,No,Yes,3984562,37502148,Yes,Yes,Registered
Delhi,5,4,1,1006,2129,1894,2654,Studio,Southwest,Main Road,No,No,7421367,13692735,Yes,Yes,Registered
Delhi,2,3,4,1233,2521,1941,3109,Villa,Northeast,Main Road,Yes,No,6137755,30254860,No,Yes,Not Registered
Noida,2,1,1,770,2182,1481,3143,Villa,East,Garden,No,No,3594846,23196737,Yes,Yes,Registered
Gurgaon,2,1,5,1104,2714,1574,2710,Apartment,West,Garden,No,Yes,9775478,35418188,Yes,Yes,Registered
Faridabad,4,1,2,668,2182,1158,2558,Villa,West,Main Road,No,No,6297503,36466377,Yes,Yes,Registered
Noida,2,1,3,1009,2829,1784,2017,Studio,North,Garden,Yes,Yes,4278442,40623838,No,Yes,Registered
Noida,3,1,3,1426,2390,1734,3362,Apartment,Northeast,Pool,Yes,Yes,4560979,45370807,No,Yes,Registered
Delhi,3,3,2,704,2600,1324,2338,Independent House,Northwest,Pool,Yes,Yes,2673019,24975831,Yes,Yes,Registered
Gurgaon,2,2,1,1126,2559,1954,2408,Villa,West,Garden,Yes,No,5330139,29882585,No,Yes,Registered
Delhi,3,2,3,1143,2435,1931,2374,Studio,Southwest,Pool,Yes,Yes,6553183,46456949,No,Yes,Registered
Delhi,1,3,5,1285,2281,1308,2703,Apartment,Southwest,Garden,Yes,Yes,8094969,17702148,Yes,Yes,Not Registered
Delhi,2,4,3,1151,2682,1220,3095,Apartment,Northeast,Pool,Yes,Yes,9390532,32939888,Yes,Yes,Registered
Faridabad,1,1,3,606,2075,1874,3491,Studio,East,Main Road,No,No,5586930,43667733,No,Yes,Registered
Ghaziabad,2,1,3,769,2296,1618,3732,Apartment,Southeast,Pool,No,Yes,7355977,40671448,Yes,Yes,Registered
Gurgaon,4,2,4,825,2982,1286,3103,Apartment,West,Garden,Yes,Yes,4610936,17788072,Yes,Yes,Registered
Ghaziabad,2,3,3,917,2358,1551,2589,Villa,Southeast,None,No,No,3804316,25767068,Yes,Yes,Registered
Ghaziabad,4,3,2,1140,2948,1935,2368,Villa,East,Park,No,Yes,3380088,33995007,Yes,Yes,Registered
Ghaziabad,2,4,2,1255,2002,1873,3468,Villa,Northeast,Main Road,No,No,5276045,39772295,Yes,Yes,Not Registered
Gurgaon,3,1,2,908,2013,1834,2887,Studio,South,None,Yes,Yes,2487939,49464263,No,Yes,Registered
Ghaziabad,1,4,1,1103,2399,1875,2315,Villa,South,Garden,No,No,9588562,38847654,Yes,Yes,Registered
Gurgaon,5,1,5,1438,2715,1822,3574,Villa,South,Main Road,Yes,No,6672630,45420621,No,Yes,Registered
Noida,4,2,1,1425,2781,1191,2660,Apartment,North,Garden,Yes,No,4108988,25684702,No,Yes,Not Registered
Faridabad,1,3,2,550,1697,1846,2840,Apartment,East,Main Road,No,No,9039017,39335548,No,Yes,Registered
Delhi,4,2,3,1116,2961,1502,3316,Apartment,East,Pool,Yes,Yes,5878177,38271539,No,Yes,Registered
Gurgaon,2,4,1,702,2831,1019,2048,Independent House,Southwest,Park,Yes,No,7574397,45052888,No,Yes,Registered
Gurgaon,4,4,4,928,2754,1565,3888,Studio,Northwest,Park,Yes,No,7719417,41340253,No,Yes,Registered
Ghaziabad,5,3,5,976,1504,1986,3160,Villa,West,Main Road,Yes,Yes,4229301,41325954,No,Yes,Registered
Faridabad,1,1,1,1030,1610,1840,3844,Villa,Northeast,None,No,Yes,9995158,21731629,No,Yes,Registered
Delhi,4,3,5,682,2241,1705,2026,Apartment,South,Pool,Yes,Yes,8300062,27105794,Yes,Yes,Registered
Delhi,5,2,4,1194,2938,1773,3613,Villa,South,Main Road,No,Yes,4963286,35605502,Yes,Yes,Registered
Faridabad,5,2,3,591,1685,1560,2826,Apartment,Northeast,None,No,Yes,5343657,12442267,Yes,Yes,Registered
Ghaziabad,1,1,5,528,1731,1245,3266,Villa,Northeast,Park,Yes,Yes,2892423,34274977,Yes,Yes,Registered
Noida,4,2,3,1404,2299,1173,2035,Villa,Northeast,None,No,No,3703432,49567397,Yes,Yes,Registered
Faridabad,2,2,5,651,1765,1262,2929,Independent House,North,Garden,No,No,9909641,45747783,Yes,Yes,Registered
Ghaziabad,1,2,5,876,1539,1024,2491,Apartment,Southeast,Park,No,No,3215488,38549666,No,Yes,Registered
Gurgaon,2,3,2,580,2631,1998,2553,Independent House,Southwest,Pool,Yes,Yes,5050625,36403651,No,Yes,Registered
Noida,5,4,1,1090,2911,1796,2827,Apartment,Southwest,Main Road,Yes,No,5143248,46384457,Yes,Yes,Registered
Delhi,1,1,2,837,2179,1964,3303,Independent House,Southwest,Main Road,No,No,5488238,43877790,Yes,Yes,Registered
Gurgaon,1,4,2,1286,2726,1574,3216,Independent House,Southwest,Main Road,Yes,No,8220542,23562195,Yes,Yes,Registered
Delhi,1,3,3,841,1581,1160,3461,Villa,Southeast,Pool,No,No,6654571,14706168,Yes,Yes,Registered
Faridabad,5,3,5,990,2287,1179,2503,Apartment,Northeast,Main Road,Yes,No,3661622,20665887,No,Yes,Registered
Faridabad,2,3,3,1331,2828,1647,3012,Independent House,South,Park,No,No,8673078,20466130,Yes,Yes,Registered
Faridabad,2,3,4,984,2910,1588,3059,Apartment,Southeast,Park,No,Yes,4278240,30766034,No,Yes,Registered
Ghaziabad,5,4,1,641,2206,1658,3992,Studio,West,Park,Yes,No,9369895,19532291,Yes,Yes,Registered
Delhi,1,4,2,1017,2342,1377,2230,Studio,Northwest,Main Road,Yes,Yes,2079626,39024027,Yes,Yes,Registered
Faridabad,5,2,2,538,1566,1001,2418,Villa,Northwest,Garden,Yes,No,2893019,36823726,No,Yes,Registered
Faridabad,4,3,1,942,2509,1769,3234,Independent House,Southeast,Garden,No,Yes,8465017,41816645,Yes,Yes,Registered
Ghaziabad,2,4,3,1392,2161,1537,2100,Studio,South,Park,No,Yes,4961978,19654699,No,Yes,Registered
Delhi,2,4,1,820,1932,1698,3365,Apartment,Southeast,Park,Yes,No,6947983,18329081,Yes,Yes,Registered
Noida,5,4,5,1031,2197,1764,3300,Independent House,Northwest,Park,No,No,3034046,40499907,Yes,Yes,Registered
Faridabad,4,4,5,532,2352,1117,2415,Apartment,North,None,Yes,Yes,7160838,32285653,Yes,Yes,Registered
Delhi,4,2,5,1460,1693,1262,2941,Villa,South,Main Road,Yes,Yes,4504032,17631143,Yes,Yes,Registered
Noida,2,1,1,1200,1834,1783,3253,Studio,Northwest,Main Road,No,No,9367997,18759555,No,Yes,Registered
Gurgaon,2,1,1,1062,1877,1713,2943,Villa,Northeast,Garden,Yes,Yes,5669708,41363447,No,Yes,Registered
Gurgaon,3,4,2,680,1733,1350,3028,Studio,East,Garden,No,Yes,5713875,27049850,Yes,Yes,Registered
Ghaziabad,3,4,5,914,2183,1686,2982,Independent House,Southwest,None,No,Yes,2844402,28763324,Yes,Yes,Registered
Ghaziabad,3,4,1,657,1912,1702,3383,Studio,Southwest,None,No,No,6389155,24508612,No,Yes,Registered
Gurgaon,2,4,5,1294,2555,1892,2906,Villa,North,Main Road,No,Yes,2624583,32113962,No,Yes,Not Registered
Delhi,2,4,1,715,2924,1562,3652,Apartment,West,None,No,No,9503085,27678200,Yes,Yes,Registered
Noida,1,3,3,921,2513,1107,2751,Villa,Southwest,Pool,Yes,Yes,7026006,34481671,Yes,Yes,Registered
Faridabad,3,1,5,1098,2940,1991,2641,Studio,West,Pool,No,No,9934963,39981450,Yes,Yes,Not Registered
Gurgaon,1,3,3,1143,2039,1019,3388,Studio,Northeast,Garden,No,Yes,2410221,38783655,Yes,Yes,Not Registered
Ghaziabad,1,1,5,917,1633,1669,3536,Apartment,Southwest,Pool,No,No,7036085,15817889,Yes,Yes,Registered
Ghaziabad,1,3,3,1054,2478,1591,2651,Studio,West,Pool,No,Yes,7728576,29846864,No,Yes,Not Registered
Ghaziabad,1,3,4,1069,1505,1554,2763,Studio,Northeast,Garden,Yes,Yes,5931939,38687445,No,Yes,Registered
Delhi,3,1,2,1049,2605,1954,2203,Independent House,North,Main Road,Yes,Yes,9614322,29005243,No,Yes,Not Registered
Faridabad,4,1,3,624,2520,1585,3856,Villa,West,Pool,Yes,Yes,4127365,27612337,No,Yes,Registered
Faridabad,5,2,2,1009,1641,1808,2159,Independent House,Southwest,None,Yes,No,4298623,34606760,No,Yes,Registered
Faridabad,3,2,2,1165,2275,1629,2611,Apartment,Northwest,Park,No,No,4418677,42408012,No,Yes,Registered
Noida,2,3,2,1199,1514,1787,3028,Studio,South,Garden,Yes,Yes,9652261,33674449,Yes,Yes,Not Registered
Delhi,4,1,5,604,2792,1746,2523,Studio,West,Garden,Yes,Yes,3837502,46014411,No,Yes,Registered
Ghaziabad,4,1,4,881,2039,1146,2649,Studio,West,Pool,No,No,3870582,16170499,Yes,Yes,Registered
Delhi,2,4,4,1396,2452,1189,2663,Studio,West,Garden,No,No,9169596,34490047,No,Yes,Registered
Delhi,2,3,3,899,2926,1871,2606,Villa,North,Main Road,No,No,6422494,39075490,Yes,Yes,Registered
Ghaziabad,4,4,4,1103,1830,1329,3100,Villa,Southeast,None,No,Yes,4944562,34062278,No,Yes,Registered
Delhi,5,4,2,1155,2112,1764,3646,Studio,Northeast,None,Yes,No,8583609,14755995,No,Yes,Registered
Delhi,2,1,5,655,2213,1383,3229,Independent House,West,Garden,Yes,Yes,9924051,13124314,No,Yes,Registered
Noida,1,4,3,785,2844,1140,2526,Independent House,Northwest,Main Road,No,No,9292637,33951883,Yes,Yes,Registered
Ghaziabad,2,4,2,1260,1977,1919,3988,Apartment,North,Park,No,Yes,9265575,42132715,No,Yes,Registered
Delhi,2,2,2,809,2664,1612,3622,Independent House,West,None,No,No,7917199,32886554,No,Yes,Registered
Noida,4,4,1,547,2309,1826,2726,Independent House,Southwest,Main Road,No,Yes,4567506,24452991,Yes,Yes,Registered
Noida,1,4,5,1368,2413,1481,3673,Independent House,South,Park,No,No,2006215,20812285,Yes,Yes,Registered
Faridabad,3,4,2,1423,2863,1959,2157,Studio,East,Main Road,No,Yes,9038270,22345988,No,Yes,Not Registered
Ghaziabad,2,2,1,799,2078,1385,3195,Villa,Northwest,None,Yes,Yes,6750806,43641041,Yes,Yes,Registered
Ghaziabad,4,4,3,1014,1670,1452,2295,Independent House,Southwest,None,Yes,No,5554673,16527078,Yes,Yes,Registered
Noida,1,3,4,1046,1871,1357,2381,Apartment,Southwest,None,Yes,No,6996599,41656347,No,Yes,Registered
Faridabad,4,2,2,602,2957,1672,2672,Independent House,Northwest,Main Road,Yes,Yes,4076944,28695783,Yes,Yes,Registered
Noida,2,3,4,1392,1865,1691,2415,Independent House,Southeast,Pool,Yes,Yes,6294674,40906663,No,Yes,Registered
Ghaziabad,2,1,5,657,2400,1381,2744,Apartment,East,Garden,No,No,9885627,39017557,No,Yes,Registered
Delhi,5,3,2,1407,2827,1922,2535,Apartment,North,Park,No,Yes,4428655,41998331,Yes,Yes,Registered
Delhi,3,2,4,824,2428,1755,2613,Apartment,Southeast,None,No,Yes,6401611,31883128,Yes,Yes,Registered
Faridabad,4,1,4,1054,2635,1336,2272,Independent House,Southwest,Garden,Yes,Yes,6773443,22034391,Yes,Yes,Not Registered
Ghaziabad,1,4,1,566,2555,1006,2288,Independent House,North,Main Road,Yes,No,7374063,31765946,Yes,Yes,Registered
Noida,3,2,1,1088,1770,1100,3289,Independent House,Southeast,Park,Yes,No,2047575,31413478,Yes,Yes,Registered
Delhi,1,3,3,529,2297,1553,3809,Apartment,Southwest,None,No,Yes,3618800,26658881,No,Yes,Registered
Noida,3,1,3,1354,1577,1625,3103,Independent House,Southwest,Garden,No,Yes,3213150,13146128,Yes,Yes,Not Registered
Delhi,3,1,2,1121,2838,1392,3194,Apartment,Northeast,Pool,Yes,No,9228592,30530980,Yes,Yes,Registered
Faridabad,3,2,2,1166,2820,1053,3528,Independent House,Northwest,Park,Yes,Yes,9126032,46025997,Yes,Yes,Registered
Delhi,4,1,1,1213,2579,1371,2344,Villa,West,None,Yes,No,9913467,40158500,Yes,Yes,Registered
Ghaziabad,2,4,4,677,2870,1696,3887,Independent House,South,None,No,No,2920900,43880641,Yes,Yes,Registered
Gurgaon,4,1,4,982,2620,1618,2544,Apartment,Southeast,None,No,Yes,8978834,38526200,Yes,Yes,Registered
Delhi,1,4,2,1153,1843,1842,3279,Villa,North,None,Yes,No,7672410,19489399,No,Yes,Registered
Noida,5,4,1,716,2700,1483,2677,Studio,Northeast,Main Road,No,No,2496936,29165696,Yes,Yes,Registered
Noida,4,1,3,1011,2529,1721,2002,Villa,Northeast,Park,No,Yes,5718556,24766951,No,Yes,Registered
